0.00000000,0.00000000
0.89355176,0.00000000
0.87009534,0.00000000
0.90658736,0.00000000
0.82560616,0.00000000
0.87588346,0.00000000
0.88022131,0.00000000
0.89473042,0.00000000
0.92392731,0.00000000
0.92859911,0.00000000
0.90546662,0.00000000
0.91587932,0.00000000
0.89692400,0.00000000
0.93610008,0.00000000
0.94802456,0.00000000
0.90456465,0.00000000
0.88599890,0.00000000
0.92130295,0.00000000
0.87375136,0.00000000
0.84181341,0.00000000
0.90138702,0.00000000
0.91638470,0.00000000
0.91257104,0.00000000
0.89642486,0.00000000
0.89680641,0.00000000
0.88322238,0.00000000
0.93626793,0.00000000
0.88277938,0.00000000
0.85452694,0.00000000
0.92415397,0.00000000
0.89377613,0.00000000
0.86541361,0.00000000
0.87550749,0.00000000
0.89603499,0.00000000
0.89776558,0.00000000
0.94596147,0.00000000
0.90056453,0.00000000
0.91622859,0.00000000
0.95548828,0.00000000
0.95794750,0.00000000
0.94630883,0.00000000
0.87638272,0.00000000
0.96974355,0.00000000
0.94577841,0.00000000
0.90577432,0.00000000
0.95720645,0.00000000
0.92564292,0.00000000
0.90355476,0.00000000
0.91949451,0.00000000
0.91986555,0.00000000
0.91499168,0.00000000
0.92149808,0.00000000
0.92010626,0.00000000
0.90413281,0.00000000
0.91252908,0.00000000
0.95443430,0.00000000
0.93110721,0.00000000
0.93029968,0.00000000
0.95210592,0.00000000
0.93868478,0.00000000
0.86912856,0.00000000
0.89117849,0.00000000
0.90205004,0.00000000
0.89861328,0.00000000
0.92397112,0.00000000
0.86441604,0.00000000
0.83577408,0.00000000
0.90948307,0.00000000
0.88038249,0.00000000
0.86623506,0.00000000
0.85429985,0.00000000
0.84300503,0.00000000
0.84979367,0.00000000
0.88742372,0.00000000
0.89609360,0.00000000
0.91419793,0.00000000
0.89964375,0.00000000
0.89640429,0.00000000
0.85609853,0.00000000
0.81531502,0.00000000
0.88909734,0.00000000
0.84697228,0.00000000
0.83897384,0.00000000
0.85179057,0.00000000
0.90376748,0.00000000
0.89266840,0.00000000
0.85632212,0.00000000
0.90764980,0.00000000
0.92229623,0.00000000
0.90263206,0.00000000
0.94932261,0.00000000
0.85726031,0.00000000
0.92214736,0.00000000
0.90217096,0.00000000
0.93624501,0.00000000
0.94351796,0.00000000
0.91881578,0.00000000
0.88112498,0.00000000
0.93626247,0.00000000
0.88470879,0.00000000
0.95006482,0.00000000
0.90977368,0.00000000
0.89338318,0.00000000
0.91638994,0.00000000
0.88498591,0.00000000
0.85861110,0.00000000
0.83476957,0.00000000
0.80662678,0.00000000
0.87885288,0.00000000
0.83233583,0.00000000
0.87175157,0.00000000
0.90304559,0.00000000
0.82297109,0.00000000
0.88890712,0.00000000
0.86144938,0.00000000
0.86470759,0.00000000
0.84922712,0.00000000
0.91176620,0.00000000
0.83938745,0.00000000
0.90962717,0.00000000
0.86145741,0.00000000
0.89470196,0.00000000
0.88455213,0.00000000
0.93252607,0.00000000
0.87355499,0.00000000
0.90549187,0.00000000
0.87726378,0.00000000
0.85549613,0.00000000
0.88585290,0.00000000
0.81490270,0.00000000
0.84161429,0.00000000
0.88535900,0.00000000
0.83472317,0.00000000
0.85953760,0.00000000
0.82611107,0.00000000
0.86609912,0.00000000
0.84303135,0.00000000
0.79664186,0.00000000
0.82264966,0.00000000
0.76547563,0.00000000
0.84996303,0.00000000
0.82306184,0.00000000
0.80379945,0.00000000
0.84676611,0.00000000
0.74980427,0.00000000
0.82014195,0.00000000
0.83129405,0.00000000
0.82147004,0.00000000
0.86056087,0.00000000
0.85432009,0.00000000
0.79927666,0.00000000
0.84568561,0.00000000
0.81290453,0.00000000
0.81852794,0.00000000
0.85885929,0.00000000
0.81907766,0.00000000
0.82335375,0.00000000
0.80500767,0.00000000
0.83366082,0.00000000
0.87900916,0.00000000
0.89099879,0.00000000
0.87563636,0.00000000
0.88324675,0.00000000
0.88597747,0.00000000
0.90843424,0.00000000
0.89878388,0.00000000
0.94351747,0.00000000
0.88804076,0.00000000
0.90816598,0.00000000
0.92514920,0.00000000
0.90979278,0.00000000
0.93944183,0.00000000
0.93067387,0.00000000
0.93374604,0.00000000
0.92273950,0.00000000
0.92826446,0.00000000
0.91547548,0.00000000
0.91618513,0.00000000
0.97488394,0.00000000
0.96942227,0.00000000
0.96153843,0.00000000
0.96461851,0.00000000
0.93542513,0.00000000
0.94521239,0.00000000
0.97203127,0.00000000
0.92173493,0.00000000
0.96149850,0.00000000
0.95397464,0.00000000
0.94732346,0.00000000
0.93693488,0.00000000
0.90715069,0.00000000
0.92217361,0.00000000
0.91662913,0.00000000
0.92202494,0.00000000
0.95003314,0.00000000
0.93319814,0.00000000
0.96074272,0.00000000
0.94732783,0.00000000
0.91566493,0.00000000
0.97428783,0.00000000
0.90725291,0.00000000
0.96849593,0.00000000
0.96356985,0.00000000
0.95557749,0.00000000
0.86369395,0.00000000
0.93418948,0.00000000
0.94541567,0.00000000
0.91178166,0.00000000
0.93301110,0.00000000
